Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Unidade da Federação (Código),Unidade da Federação,Mês (Código),Mês,Variável (Código),Variável
3,Unidade da Federação,2,%,7.55,35,São Paulo,202011,novembro 2020,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,38,Reais,1359.35,35,São Paulo,202012,dezembro 2020,48,Custo médio m² - moeda corrente
3,Unidade da Federação,38,Reais,712.41,35,São Paulo,202012,dezembro 2020,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,38,Reais,646.94,35,São Paulo,202012,dezembro 2020,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,614.00,35,São Paulo,202012,dezembro 2020,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,524.12,35,São Paulo,202012,dezembro 2020,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,818.82,35,São Paulo,202012,dezembro 2020,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,2,%,1.51,35,São Paulo,202012,dezembro 2020,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,2,%,8.93,35,São Paulo,202012,dezembro 2020,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,2,%,8.93,35,São Paulo,202012,dezembro 2020,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,38,Reais,1382.51,35,São Paulo,202101,janeiro 2021,48,Custo médio m² - moeda corrente
3,Unidade da Federação,38,Reais,735.57,35,São Paulo,202101,janeiro 2021,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,38,Reais,646.94,35,São Paulo,202101,janeiro 2021,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,624.44,35,São Paulo,202101,janeiro 2021,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,541.16,35,São Paulo,202101,janeiro 2021,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,818.82,35,São Paulo,202101,janeiro 2021,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,2,%,1.70,35,São Paulo,202101,janeiro 2021,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,2,%,1.70,35,São Paulo,202101,janeiro 2021,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,2,%,10.79,35,São Paulo,202101,janeiro 2021,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,38,Reais,1400.25,35,São Paulo,202102,fevereiro 2021,48,Custo médio m² - moeda corrente
3,Unidade da Federação,38,Reais,753.10,35,São Paulo,202102,fevereiro 2021,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,38,Reais,647.15,35,São Paulo,202102,fevereiro 2021,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,632.43,35,São Paulo,202102,fevereiro 2021,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,554.04,35,São Paulo,202102,fevereiro 2021,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,819.07,35,São Paulo,202102,fevereiro 2021,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,2,%,1.28,35,São Paulo,202102,fevereiro 2021,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,2,%,3.00,35,São Paulo,202102,fevereiro 2021,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,2,%,11.93,35,São Paulo,202102,fevereiro 2021,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,38,Reais,1416.08,35,São Paulo,202103,março 2021,48,Custo médio m² - moeda corrente
3,Unidade da Federação,38,Reais,768.93,35,São Paulo,202103,março 2021,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,38,Reais,647.15,35,São Paulo,202103,março 2021,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,639.58,35,São Paulo,202103,março 2021,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,565.67,35,São Paulo,202103,março 2021,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,819.07,35,São Paulo,202103,março 2021,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,2,%,1.13,35,São Paulo,202103,março 2021,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,2,%,4.17,35,São Paulo,202103,março 2021,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,2,%,12.88,35,São Paulo,202103,março 2021,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,38,Reais,1438.12,35,São Paulo,202104,abril 2021,48,Custo médio m² - moeda corrente
3,Unidade da Federação,38,Reais,790.98,35,São Paulo,202104,abril 2021,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,38,Reais,647.14,35,São Paulo,202104,abril 2021,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,649.56,35,São Paulo,202104,abril 2021,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,581.90,35,São Paulo,202104,abril 2021,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,819.07,35,São Paulo,202104,abril 2021,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,2,%,1.56,35,São Paulo,202104,abril 2021,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,2,%,5.79,35,São Paulo,202104,abril 2021,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,2,%,14.71,35,São Paulo,202104,abril 2021,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,38,Reais,1460.18,35,São Paulo,202105,maio 2021,48,Custo médio m² - moeda corrente
3,Unidade da Federação,38,Reais,813.04,35,São Paulo,202105,maio 2021,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,38,Reais,647.14,35,São Paulo,202105,maio 2021,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,659.50,35,São Paulo,202105,maio 2021,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,598.14,35,São Paulo,202105,maio 2021,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,819.07,35,São Paulo,202105,maio 2021,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,2,%,1.53,35,São Paulo,202105,maio 2021,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,2,%,7.41,35,São Paulo,202105,maio 2021,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,2,%,16.30,35,São Paulo,202105,maio 2021,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,38,Reais,1516.62,35,São Paulo,202106,junho 2021,48,Custo médio m² - moeda corrente
3,Unidade da Federação,38,Reais,833.85,35,São Paulo,202106,junho 2021,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,38,Reais,682.77,35,São Paulo,202106,junho 2021,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,685.02,35,São Paulo,202106,junho 2021,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,613.45,35,São Paulo,202106,junho 2021,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,864.20,35,São Paulo,202106,junho 2021,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,2,%,3.87,35,São Paulo,202106,junho 2021,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,2,%,11.57,35,São Paulo,202106,junho 2021,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,2,%,20.68,35,São Paulo,202106,junho 2021,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,38,Reais,1552.48,35,São Paulo,202107,julho 2021,48,Custo médio m² - moeda corrente
3,Unidade da Federação,38,Reais,869.71,35,São Paulo,202107,julho 2021,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,38,Reais,682.77,35,São Paulo,202107,julho 2021,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,701.18,35,São Paulo,202107,julho 2021,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,639.83,35,São Paulo,202107,julho 2021,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,864.20,35,São Paulo,202107,julho 2021,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,2,%,2.36,35,São Paulo,202107,julho 2021,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,2,%,14.20,35,São Paulo,202107,julho 2021,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,2,%,22.25,35,São Paulo,202107,julho 2021,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,38,Reais,1554.99,35,São Paulo,202108,agosto 2021,48,Custo médio m² - moeda corrente
3,Unidade da Federação,38,Reais,872.22,35,São Paulo,202108,agosto 2021,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,38,Reais,682.77,35,São Paulo,202108,agosto 2021,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,702.31,35,São Paulo,202108,agosto 2021,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,641.69,35,São Paulo,202108,agosto 2021,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,864.20,35,São Paulo,202108,agosto 2021,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,2,%,0.16,35,São Paulo,202108,agosto 2021,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,2,%,14.38,35,São Paulo,202108,agosto 2021,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,2,%,21.62,35,São Paulo,202108,agosto 2021,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,38,Reais,1566.60,35,São Paulo,202109,setembro 2021,48,Custo médio m² - moeda corrente
3,Unidade da Federação,38,Reais,883.83,35,São Paulo,202109,setembro 2021,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,38,Reais,682.77,35,São Paulo,202109,setembro 2021,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,707.57,35,São Paulo,202109,setembro 2021,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,650.22,35,São Paulo,202109,setembro 2021,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,864.20,35,São Paulo,202109,setembro 2021,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,2,%,0.75,35,São Paulo,202109,setembro 2021,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,2,%,15.24,35,São Paulo,202109,setembro 2021,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,2,%,20.40,35,São Paulo,202109,setembro 2021,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,38,Reais,1584.37,35,São Paulo,202110,outubro 2021,48,Custo médio m² - moeda corrente
3,Unidade da Federação,38,Reais,892.65,35,São Paulo,202110,outubro 2021,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,38,Reais,691.72,35,São Paulo,202110,outubro 2021,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,715.57,35,São Paulo,202110,outubro 2021,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,656.72,35,São Paulo,202110,outubro 2021,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,875.52,35,São Paulo,202110,outubro 2021,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,2,%,1.13,35,São Paulo,202110,outubro 2021,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,2,%,16.54,35,São Paulo,202110,outubro 2021,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,2,%,20.06,35,São Paulo,202110,outubro 2021,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,38,Reais,1602.73,35,São Paulo,202111,novembro 2021,48,Custo médio m² - moeda corrente
3,Unidade da Federação,38,Reais,909.12,35,São Paulo,202111,novembro 2021,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,38,Reais,693.61,35,São Paulo,202111,novembro 2021,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,723.87,35,São Paulo,202111,novembro 2021,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,668.87,35,São Paulo,202111,novembro 2021,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,877.88,35,São Paulo,202111,novembro 2021,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,2,%,1.16,35,São Paulo,202111,novembro 2021,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,2,%,17.89,35,São Paulo,202111,novembro 2021,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,2,%,19.67,35,São Paulo,202111,novembro 2021,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,38,Reais,1608.42,35,São Paulo,202112,dezembro 2021,48,Custo médio m² - moeda corrente
3,Unidade da Federação,38,Reais,912.74,35,São Paulo,202112,dezembro 2021,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,38,Reais,695.68,35,São Paulo,202112,dezembro 2021,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,726.48,35,São Paulo,202112,dezembro 2021,49,Custo médio m² - número-índice
